App_ID,SPDI_Category,SPDI_Records_Exposed,Primary_Vulnerability,Rule_8_ISO27001_Audited,Rule_8_Encryption_Active,Rule_5_Explicit_Consent,Rule_5_Grievance_Mechanism,BCP_IR_Plan_Tested,Operational_Loss_INR,Statutory_Fine_INR,Total_Liability_INR,Penalty_Mitigation_Percentage,Insurance_Readiness_Score
APP_NLIU_1312,Multi_Category_SPDI,622997,XSS,1,1,0,1,0,1370593400.0,109024475.0,1479617875.0,65.0,65.0
APP_NLIU_1313,Rule_3_iii_v_Health_Medical_Records,309431,Exception_Handling_Failure,1,0,1,0,1,835463700.0,92829300.0,928293000.0,40.0,60.0
APP_NLIU_1314,Rule_3_vi_Biometric_Information,1799662,CSRF,1,1,1,0,0,4319188800.0,314940850.0,4634129650.0,65.0,65.0
APP_NLIU_1315,Rule_3_ii_Financial_Data,431228,CSRF,1,1,1,1,0,1034947200.0,43122799.99999999,1078070000.0,80.0,80.0
APP_NLIU_1316,Rule_3_iii_v_Health_Medical_Records,1685116,,0,0,1,1,0,3370232000.0,716174300.0,4086406300.0,15.0,15.0
APP_NLIU_1317,Rule_3_iii_v_Health_Medical_Records,702143,,1,1,1,1,1,1404286000.0,70214299.99999999,1474500300.0,80.0,100.0
APP_NLIU_1318,Rule_3_iii_v_Health_Medical_Records,376467,XSS,0,1,0,1,0,828227400.0000001,141175125.0,969402525.0000001,25.0,25.0
APP_NLIU_1319,Rule_3_i_Passwords,1008231,Exception_Handling_Failure,0,0,0,1,1,2722223700.0,504115500.0,3226339200.0,0.0,20.0
APP_NLIU_1320,Rule_3_i_Passwords,1515107,SQL_Injection,1,0,1,0,0,4545321000.0,454532100.0,4999853100.0,40.0,40.0
APP_NLIU_1321,Rule_3_ii_Financial_Data,1792702,Exception_Handling_Failure,1,1,1,1,0,4840295400.0,179270199.99999997,5019565600.0,80.0,80.0
APP_NLIU_1322,Rule_3_i_Passwords,1493283,XSS,0,0,1,1,0,3285222600.0000005,634645275.0,3919867875.0000005,15.0,15.0
APP_NLIU_1323,Multi_Category_SPDI,225013,XSS,0,1,1,1,1,495028600.00000006,67503900.0,562532500.0,40.0,60.0
APP_NLIU_1324,Rule_3_ii_Financial_Data,456800,CSRF,1,1,1,1,1,1096320000.0,45679999.99999999,1142000000.0,80.0,100.0
APP_NLIU_1325,Multi_Category_SPDI,804235,SQL_Injection,0,1,1,1,0,2412705000.0,241270500.0,2653975500.0,40.0,40.0
APP_NLIU_1326,Rule_3_ii_Financial_Data,1234273,SSRF,1,0,1,1,0,3455964400.0,277711425.0,3733675825.0,55.00000000000001,55.00000000000001
APP_NLIU_1327,Rule_3_i_Passwords,1696683,,1,1,1,1,0,3393366000.0,169668299.99999997,3563034300.0,80.0,80.0
APP_NLIU_1328,Rule_3_vi_Biometric_Information,884793,XSS,0,0,1,1,1,1946544600.0000002,376037025.0,2322581625.0,15.0,35.0
APP_NLIU_1329,Rule_3_iii_v_Health_Medical_Records,18698,XSS,1,1,1,1,0,41135600.0,1869799.9999999995,43005400.0,80.0,80.0
APP_NLIU_1330,Rule_3_ii_Financial_Data,957064,SQL_Injection,1,1,1,0,0,2871192000.0,167486200.0,3038678200.0,65.0,65.0
APP_NLIU_1331,Rule_3_iii_v_Health_Medical_Records,20376,SQL_Injection,1,1,1,0,1,61128000.0,3565800.0,64693800.0,65.0,85.0
APP_NLIU_1332,Rule_3_iii_v_Health_Medical_Records,481870,,1,1,1,1,0,963740000.0,48186999.99999999,1011927000.0,80.0,80.0
APP_NLIU_1333,Rule_3_ii_Financial_Data,280261,XSS,1,1,1,1,0,616574200.0,28026099.999999993,644600300.0,80.0,80.0
APP_NLIU_1334,Multi_Category_SPDI,241591,XSS,1,1,1,1,0,531500200.00000006,24159099.999999996,555659300.0,80.0,80.0
APP_NLIU_1335,Multi_Category_SPDI,978885,SSRF,1,0,1,1,0,2740878000.0,220249124.99999997,2961127125.0,55.00000000000001,55.00000000000001
APP_NLIU_1336,Rule_3_iii_v_Health_Medical_Records,1484748,,0,1,1,1,0,2969496000.0,445424400.0,3414920400.0,40.0,40.0
APP_NLIU_1337,Rule_3_i_Passwords,1102362,SSRF,1,0,1,1,0,3086613600.0,248031449.99999997,3334645050.0,55.00000000000001,55.00000000000001
APP_NLIU_1338,Rule_3_iii_v_Health_Medical_Records,642293,SSRF,1,1,1,1,1,1798420400.0,64229299.999999985,1862649700.0,80.0,100.0
APP_NLIU_1339,Rule_3_i_Passwords,1272426,XSS,1,1,1,1,1,2799337200.0,127242599.99999997,2926579800.0,80.0,100.0
APP_NLIU_1340,Rule_3_i_Passwords,333624,CSRF,0,1,1,1,1,800697600.0,100087200.0,900784800.0,40.0,60.0
APP_NLIU_1341,Rule_3_ii_Financial_Data,692055,SSRF,1,1,1,1,1,1937753999.9999998,69205499.99999999,2006959499.9999998,80.0,100.0
APP_NLIU_1342,Rule_3_ii_Financial_Data,1972591,Exception_Handling_Failure,0,0,1,1,1,5325995700.0,838351175.0,6164346875.0,15.0,35.0
APP_NLIU_1343,Multi_Category_SPDI,844665,Exception_Handling_Failure,1,1,1,1,0,2280595500.0,84466499.99999999,2365062000.0,80.0,80.0
APP_NLIU_1344,Rule_3_iii_v_Health_Medical_Records,1426742,,1,0,1,0,0,2853484000.0,428022600.0,3281506600.0,40.0,40.0
APP_NLIU_1345,Rule_3_iii_v_Health_Medical_Records,1469294,XSS,1,0,1,1,0,3232446800.0000005,330591149.99999994,3563037950.0000005,55.00000000000001,55.00000000000001
APP_NLIU_1346,Rule_3_ii_Financial_Data,448226,SQL_Injection,1,0,0,0,1,1344678000.0,134467800.0,1479145800.0,40.0,60.0
APP_NLIU_1347,Rule_3_ii_Financial_Data,1040752,CSRF,1,1,1,0,1,2497804800.0,182131600.0,2679936400.0,65.0,85.0
APP_NLIU_1348,Rule_3_ii_Financial_Data,1012845,,0,1,1,1,0,2025690000.0,303853500.0,2329543500.0,40.0,40.0
APP_NLIU_1349,Multi_Category_SPDI,97529,XSS,1,1,0,0,0,214563800.00000003,17067575.0,231631375.00000003,65.0,65.0
APP_NLIU_1350,Rule_3_i_Passwords,1520697,,0,0,1,1,1,3041394000.0,646296225.0,3687690225.0,15.0,35.0
APP_NLIU_1351,Multi_Category_SPDI,1819360,SQL_Injection,1,1,1,1,0,5458080000.0,181935999.99999997,5640016000.0,80.0,80.0
APP_NLIU_1352,Rule_3_iii_v_Health_Medical_Records,1493281,XSS,0,1,1,1,1,3285218200.0000005,447984300.0,3733202500.0000005,40.0,60.0
APP_NLIU_1353,Rule_3_ii_Financial_Data,1678783,SQL_Injection,1,1,0,1,1,5036349000.0,293787025.0,5330136025.0,65.0,85.0
APP_NLIU_1354,Rule_3_iii_v_Health_Medical_Records,1923541,XSS,1,0,0,1,0,4231790200.0000005,577062300.0,4808852500.0,40.0,40.0
APP_NLIU_1355,Rule_3_ii_Financial_Data,479381,,1,1,1,1,0,958762000.0,47938099.99999999,1006700100.0,80.0,80.0
APP_NLIU_1356,Multi_Category_SPDI,477803,,1,1,0,1,0,955606000.0,83615525.0,1039221525.0,65.0,65.0
APP_NLIU_1357,Multi_Category_SPDI,1539851,XSS,1,0,1,1,0,3387672200.0000005,346466474.99999994,3734138675.0000005,55.00000000000001,55.00000000000001
APP_NLIU_1358,Rule_3_ii_Financial_Data,1776246,XSS,0,1,1,1,1,3907741200.0000005,532873800.0,4440615000.0,40.0,60.0
APP_NLIU_1359,Rule_3_ii_Financial_Data,214870,,1,0,1,0,0,429740000.0,64461000.0,494201000.0,40.0,40.0
APP_NLIU_1360,Rule_3_iii_v_Health_Medical_Records,598695,Exception_Handling_Failure,1,1,0,1,0,1616476500.0,104771625.0,1721248125.0,65.0,65.0
APP_NLIU_1361,Multi_Category_SPDI,1651673,SQL_Injection,0,0,1,0,1,4955019000.0,825836500.0,5780855500.0,0.0,20.0
APP_NLIU_1362,Rule_3_ii_Financial_Data,284373,XSS,0,0,1,1,1,625620600.0,120858525.0,746479125.0,15.0,35.0
APP_NLIU_1363,Rule_3_iii_v_Health_Medical_Records,1998465,SSRF,0,1,1,1,1,5595702000.0,599539500.0,6195241500.0,40.0,60.0
APP_NLIU_1364,Rule_3_iii_v_Health_Medical_Records,571464,XSS,0,1,0,1,0,1257220800.0,214299000.0,1471519800.0,25.0,25.0
APP_NLIU_1365,Rule_3_iii_v_Health_Medical_Records,624113,XSS,1,1,0,1,0,1373048600.0,109219775.0,1482268375.0,65.0,65.0
APP_NLIU_1366,Rule_3_i_Passwords,925764,XSS,0,1,1,0,1,2036680800.0000002,347161500.0,2383842300.0,25.0,45.0
APP_NLIU_1367,Rule_3_iii_v_Health_Medical_Records,1151131,CSRF,1,1,1,1,0,2762714400.0,115113099.99999997,2877827500.0,80.0,80.0
APP_NLIU_1368,Multi_Category_SPDI,532433,SSRF,0,1,1,1,0,1490812400.0,159729900.0,1650542300.0,40.0,40.0
APP_NLIU_1369,Rule_3_i_Passwords,1150865,XSS,0,1,0,1,1,2531903000.0,431574375.0,2963477375.0,25.0,45.0
APP_NLIU_1370,Rule_3_ii_Financial_Data,1716738,,1,1,1,0,0,3433476000.0,300429150.0,3733905150.0,65.0,65.0
APP_NLIU_1371,Multi_Category_SPDI,793695,Exception_Handling_Failure,1,1,1,1,0,2142976500.0000002,79369499.99999999,2222346000.0,80.0,80.0
APP_NLIU_1372,Rule_3_i_Passwords,425129,CSRF,0,1,0,1,1,1020309600.0,159423375.0,1179732975.0,25.0,45.0
APP_NLIU_1373,Multi_Category_SPDI,62788,,1,0,1,0,0,125576000.0,18836400.0,144412400.0,40.0,40.0
APP_NLIU_1374,Rule_3_ii_Financial_Data,1717091,,0,1,1,1,0,3434182000.0,515127300.0,3949309300.0,40.0,40.0
APP_NLIU_1375,Rule_3_ii_Financial_Data,1709858,SSRF,0,0,1,0,0,4787602400.0,854929000.0,5642531400.0,0.0,0.0
APP_NLIU_1376,Multi_Category_SPDI,732591,SQL_Injection,0,1,1,1,1,2197773000.0,219777300.0,2417550300.0,40.0,60.0
APP_NLIU_1377,Rule_3_ii_Financial_Data,156744,,1,1,1,1,1,313488000.0,15674399.999999996,329162400.0,80.0,100.0
APP_NLIU_1378,Rule_3_iii_v_Health_Medical_Records,1223174,,1,1,1,0,1,2446348000.0,214055450.0,2660403450.0,65.0,85.0
APP_NLIU_1379,Rule_3_ii_Financial_Data,1885352,,1,0,1,1,0,3770704000.0,424204199.99999994,4194908200.0,55.00000000000001,55.00000000000001
APP_NLIU_1380,Rule_3_iii_v_Health_Medical_Records,914251,,1,1,1,1,0,1828502000.0,91425099.99999999,1919927100.0,80.0,80.0
APP_NLIU_1381,Rule_3_i_Passwords,417230,Exception_Handling_Failure,1,0,1,1,1,1126521000.0,93876749.99999999,1220397750.0,55.00000000000001,75.0
APP_NLIU_1382,Rule_3_ii_Financial_Data,1651216,XSS,1,1,1,1,1,3632675200.0000005,165121599.99999997,3797796800.0000005,80.0,100.0
APP_NLIU_1383,Multi_Category_SPDI,489495,SQL_Injection,1,1,0,1,1,1468485000.0,85661625.0,1554146625.0,65.0,85.0
APP_NLIU_1384,Rule_3_ii_Financial_Data,1356044,SSRF,0,0,1,1,1,3796923199.9999995,576318700.0,4373241900.0,15.0,35.0
APP_NLIU_1385,Rule_3_iii_v_Health_Medical_Records,1561321,XSS,0,1,1,1,1,3434906200.0000005,468396300.0,3903302500.0000005,40.0,60.0
APP_NLIU_1386,Rule_3_ii_Financial_Data,885507,Exception_Handling_Failure,1,0,0,1,0,2390868900.0,265652100.0,2656521000.0,40.0,40.0
APP_NLIU_1387,Rule_3_vi_Biometric_Information,1280286,XSS,1,1,1,1,0,2816629200.0,128028599.99999997,2944657800.0,80.0,80.0
APP_NLIU_1388,Rule_3_i_Passwords,699058,,1,1,0,0,1,1398116000.0,122335149.99999999,1520451150.0,65.0,85.0
APP_NLIU_1389,Multi_Category_SPDI,868601,CSRF,1,0,0,1,0,2084642400.0,260580300.0,2345222700.0,40.0,40.0
APP_NLIU_1390,Rule_3_ii_Financial_Data,1863392,XSS,1,0,0,1,0,4099462400.0000005,559017600.0,4658480000.0,40.0,40.0
APP_NLIU_1391,Rule_3_ii_Financial_Data,532800,SQL_Injection,1,1,1,0,1,1598400000.0,93240000.0,1691640000.0,65.0,85.0
APP_NLIU_1392,Rule_3_i_Passwords,1977146,XSS,0,1,1,1,0,4349721200.0,593143800.0,4942865000.0,40.0,40.0
APP_NLIU_1393,Rule_3_i_Passwords,691860,,1,0,1,1,0,1383720000.0,155668499.99999997,1539388500.0,55.00000000000001,55.00000000000001
APP_NLIU_1394,Rule_3_iii_v_Health_Medical_Records,1177351,Exception_Handling_Failure,1,0,1,0,1,3178847700.0,353205300.0,3532053000.0,40.0,60.0
APP_NLIU_1395,Rule_3_ii_Financial_Data,83743,,1,1,1,1,0,167486000.0,8374299.999999998,175860300.0,80.0,80.0
APP_NLIU_1396,Rule_3_vi_Biometric_Information,352786,CSRF,1,0,1,1,0,846686400.0,79376849.99999999,926063250.0,55.00000000000001,55.00000000000001
APP_NLIU_1397,Rule_3_ii_Financial_Data,396731,XSS,0,1,0,1,0,872808200.0000001,148774125.0,1021582325.0000001,25.0,25.0
APP_NLIU_1398,Rule_3_ii_Financial_Data,609146,CSRF,1,1,1,1,1,1461950400.0,60914599.999999985,1522865000.0,80.0,100.0
APP_NLIU_1399,Rule_3_iii_v_Health_Medical_Records,1632664,XSS,1,0,1,1,0,3591860800.0000005,367349399.99999994,3959210200.0000005,55.00000000000001,55.00000000000001
APP_NLIU_1400,Rule_3_iii_v_Health_Medical_Records,1509932,,1,1,0,1,1,3019864000.0,264238099.99999997,3284102100.0,65.0,85.0
APP_NLIU_1401,Rule_3_i_Passwords,1678228,Exception_Handling_Failure,1,1,0,1,0,4531215600.0,293689900.0,4824905500.0,65.0,65.0
APP_NLIU_1402,Rule_3_i_Passwords,1559109,,0,1,1,1,0,3118218000.0,467732700.0,3585950700.0,40.0,40.0
APP_NLIU_1403,Rule_3_i_Passwords,1318107,SSRF,0,1,1,1,1,3690699600.0,395432100.0,4086131700.0,40.0,60.0
APP_NLIU_1404,Rule_3_iii_v_Health_Medical_Records,192232,,0,1,0,1,0,384464000.0,72087000.0,456551000.0,25.0,25.0
APP_NLIU_1405,Rule_3_iii_v_Health_Medical_Records,733927,SQL_Injection,1,1,1,1,0,2201781000.0,73392699.99999999,2275173700.0,80.0,80.0
APP_NLIU_1406,Rule_3_ii_Financial_Data,1186447,,1,0,0,1,1,2372894000.0,355934100.0,2728828100.0,40.0,60.0
APP_NLIU_1407,Rule_3_vi_Biometric_Information,124095,CSRF,1,1,1,1,0,297828000.0,12409499.999999998,310237500.0,80.0,80.0
APP_NLIU_1408,Rule_3_vi_Biometric_Information,1613412,CSRF,0,1,1,1,1,3872188800.0,484023600.0,4356212400.0,40.0,60.0
APP_NLIU_1409,Rule_3_iii_v_Health_Medical_Records,956399,XSS,0,0,0,1,0,2104077800.0000002,478199500.0,2582277300.0,0.0,0.0
APP_NLIU_1410,Multi_Category_SPDI,95450,,1,1,0,1,1,190900000.0,16703749.999999998,207603750.0,65.0,85.0
APP_NLIU_1411,Rule_3_ii_Financial_Data,1683533,SQL_Injection,1,1,1,1,1,5050599000.0,168353299.99999997,5218952300.0,80.0,100.0
APP_NLIU_1412,Rule_3_i_Passwords,871603,CSRF,1,1,0,0,0,2091847200.0,152530525.0,2244377725.0,65.0,65.0
APP_NLIU_1413,Rule_3_ii_Financial_Data,1487171,,1,0,1,1,0,2974342000.0,334613474.99999994,3308955475.0,55.00000000000001,55.00000000000001
APP_NLIU_1414,Rule_3_i_Passwords,312558,CSRF,1,1,1,1,0,750139200.0,31255799.999999993,781395000.0,80.0,80.0
APP_NLIU_1415,Rule_3_iii_v_Health_Medical_Records,1650935,SSRF,0,1,0,0,1,4622618000.0,619100625.0,5241718625.0,25.0,45.0
APP_NLIU_1416,Multi_Category_SPDI,1690672,XSS,1,1,1,1,1,3719478400.0000005,169067199.99999997,3888545600.0000005,80.0,100.0
APP_NLIU_1417,Rule_3_i_Passwords,1554460,CSRF,0,1,1,0,1,3730704000.0,582922500.0,4313626500.0,25.0,45.0
APP_NLIU_1418,Rule_3_i_Passwords,990848,,1,1,1,1,0,1981696000.0,99084799.99999999,2080780800.0,80.0,80.0
APP_NLIU_1419,Rule_3_ii_Financial_Data,1132167,,1,1,1,1,0,2264334000.0,113216699.99999997,2377550700.0,80.0,80.0
APP_NLIU_1420,Multi_Category_SPDI,753501,XSS,1,0,1,0,1,1657702200.0000002,226050300.0,1883752500.0000002,40.0,60.0
APP_NLIU_1421,Rule_3_ii_Financial_Data,1020807,,0,1,1,0,1,2041614000.0,382802625.0,2424416625.0,25.0,45.0
APP_NLIU_1422,Rule_3_iii_v_Health_Medical_Records,271441,XSS,0,0,1,1,0,597170200.0,115362425.0,712532625.0,15.0,15.0
APP_NLIU_1423,Rule_3_i_Passwords,638801,SQL_Injection,1,1,1,1,1,1916403000.0,63880099.999999985,1980283100.0,80.0,100.0
APP_NLIU_1424,Rule_3_i_Passwords,1968676,CSRF,0,1,1,1,0,4724822400.0,590602800.0,5315425200.0,40.0,40.0
APP_NLIU_1425,Multi_Category_SPDI,877911,XSS,0,0,0,1,1,1931404200.0000002,438955500.0,2370359700.0,0.0,20.0
APP_NLIU_1426,Multi_Category_SPDI,1152328,SSRF,1,1,1,0,0,3226518400.0,201657400.0,3428175800.0,65.0,65.0
APP_NLIU_1427,Rule_3_i_Passwords,141080,,1,1,1,1,1,282160000.0,14107999.999999996,296268000.0,80.0,100.0
APP_NLIU_1428,Multi_Category_SPDI,222885,,1,0,1,1,1,445770000.0,50149124.99999999,495919125.0,55.00000000000001,75.0
APP_NLIU_1429,Rule_3_iii_v_Health_Medical_Records,1431201,CSRF,0,0,1,1,1,3434882400.0,608260425.0,4043142825.0,15.0,35.0
APP_NLIU_1430,Multi_Category_SPDI,152892,XSS,1,0,1,1,1,336362400.0,34400700.0,370763100.0,55.00000000000001,75.0
APP_NLIU_1431,Rule_3_ii_Financial_Data,469764,,0,0,0,1,0,939528000.0,234882000.0,1174410000.0,0.0,0.0
APP_NLIU_1432,Rule_3_iii_v_Health_Medical_Records,158325,,1,1,1,1,1,316650000.0,15832499.999999996,332482500.0,80.0,100.0
APP_NLIU_1433,Rule_3_ii_Financial_Data,427418,,1,1,1,1,1,854836000.0,42741799.99999999,897577800.0,80.0,100.0
APP_NLIU_1434,Rule_3_iii_v_Health_Medical_Records,951740,XSS,1,0,1,1,0,2093828000.0000002,214141499.99999997,2307969500.0,55.00000000000001,55.00000000000001
APP_NLIU_1435,Rule_3_i_Passwords,596444,,1,1,1,0,0,1192888000.0,104377700.0,1297265700.0,65.0,65.0
APP_NLIU_1436,Rule_3_i_Passwords,1820824,XSS,0,1,1,1,1,4005812800.0000005,546247200.0,4552060000.0,40.0,60.0
APP_NLIU_1437,Rule_3_ii_Financial_Data,65263,XSS,0,1,1,1,0,143578600.0,19578900.0,163157500.0,40.0,40.0
APP_NLIU_1438,Rule_3_iii_v_Health_Medical_Records,1959004,SQL_Injection,1,0,1,1,1,5877012000.0,440775899.99999994,6317787900.0,55.00000000000001,75.0
APP_NLIU_1439,Rule_3_ii_Financial_Data,628540,SQL_Injection,0,1,0,1,1,1885620000.0,235702500.0,2121322500.0,25.0,45.0
APP_NLIU_1440,Rule_3_iii_v_Health_Medical_Records,1172208,XSS,1,1,0,1,0,2578857600.0,205136400.0,2783994000.0,65.0,65.0
APP_NLIU_1441,Multi_Category_SPDI,1914863,CSRF,0,1,1,1,1,4595671200.0,574458900.0,5170130100.0,40.0,60.0
APP_NLIU_1442,Rule_3_i_Passwords,21575,SQL_Injection,1,1,1,1,0,64725000.0,2157499.9999999995,66882500.0,80.0,80.0
APP_NLIU_1443,Rule_3_iii_v_Health_Medical_Records,1327924,,1,0,1,1,0,2655848000.0,298782900.0,2954630900.0,55.00000000000001,55.00000000000001
APP_NLIU_1444,Rule_3_ii_Financial_Data,1065528,SQL_Injection,0,1,1,1,1,3196584000.0,319658400.0,3516242400.0,40.0,60.0
APP_NLIU_1445,Multi_Category_SPDI,1573402,XSS,1,1,1,1,1,3461484400.0000005,157340199.99999997,3618824600.0000005,80.0,100.0
APP_NLIU_1446,Rule_3_i_Passwords,1136899,XSS,0,1,1,1,1,2501177800.0,341069700.0,2842247500.0,40.0,60.0
APP_NLIU_1447,Rule_3_iii_v_Health_Medical_Records,1760078,,0,1,0,1,1,3520156000.0,660029250.0,4180185250.0,25.0,45.0
APP_NLIU_1448,Rule_3_vi_Biometric_Information,1218520,XSS,1,1,0,1,0,2680744000.0,213241000.0,2893985000.0,65.0,65.0
APP_NLIU_1449,Multi_Category_SPDI,689736,SQL_Injection,1,1,1,1,1,2069208000.0,68973599.99999999,2138181600.0,80.0,100.0
APP_NLIU_1450,Rule_3_iii_v_Health_Medical_Records,1775020,XSS,1,1,0,1,1,3905044000.0000005,310628500.0,4215672500.0000005,65.0,85.0
APP_NLIU_1451,Rule_3_ii_Financial_Data,147712,,1,0,1,1,1,295424000.0,33235199.999999996,328659200.0,55.00000000000001,75.0
APP_NLIU_1452,Rule_3_iii_v_Health_Medical_Records,293581,,0,1,1,0,1,587162000.0,110092875.0,697254875.0,25.0,45.0
APP_NLIU_1453,Multi_Category_SPDI,132129,XSS,1,1,1,0,1,290683800.0,23122575.0,313806375.0,65.0,85.0
APP_NLIU_1454,Rule_3_iii_v_Health_Medical_Records,879113,CSRF,1,1,1,1,0,2109871200.0,87911299.99999999,2197782500.0,80.0,80.0
APP_NLIU_1455,Rule_3_i_Passwords,783810,,0,1,1,1,1,1567620000.0,235143000.0,1802763000.0,40.0,60.0
APP_NLIU_1456,Multi_Category_SPDI,537191,SSRF,1,1,0,1,1,1504134800.0,94008425.0,1598143225.0,65.0,85.0
APP_NLIU_1457,Rule_3_iii_v_Health_Medical_Records,1268352,Exception_Handling_Failure,1,1,1,1,0,3424550400.0,126835199.99999997,3551385600.0,80.0,80.0
APP_NLIU_1458,Rule_3_iii_v_Health_Medical_Records,556151,XSS,0,1,1,1,1,1223532200.0,166845300.0,1390377500.0,40.0,60.0
APP_NLIU_1459,Rule_3_ii_Financial_Data,310525,SQL_Injection,0,0,1,1,1,931575000.0,131973125.0,1063548125.0,15.0,35.0
APP_NLIU_1460,Rule_3_iii_v_Health_Medical_Records,1868556,CSRF,0,0,0,1,0,4484534400.0,934278000.0,5418812400.0,0.0,0.0
APP_NLIU_1461,Rule_3_ii_Financial_Data,448172,CSRF,1,0,1,1,1,1075612800.0,100838699.99999999,1176451500.0,55.00000000000001,75.0
APP_NLIU_1462,Rule_3_iii_v_Health_Medical_Records,997030,Exception_Handling_Failure,1,1,1,1,0,2691981000.0,99702999.99999999,2791684000.0,80.0,80.0
APP_NLIU_1463,Rule_3_i_Passwords,540755,,0,0,1,1,1,1081510000.0,229820875.0,1311330875.0,15.0,35.0
APP_NLIU_1464,Rule_3_iii_v_Health_Medical_Records,325098,CSRF,0,1,0,1,0,780235200.0,121911750.0,902146950.0,25.0,25.0
APP_NLIU_1465,Multi_Category_SPDI,291045,,1,0,1,1,0,582090000.0,65485124.99999999,647575125.0,55.00000000000001,55.00000000000001
APP_NLIU_1466,Rule_3_i_Passwords,1863309,SQL_Injection,1,1,1,1,0,5589927000.0,186330899.99999997,5776257900.0,80.0,80.0
APP_NLIU_1467,Multi_Category_SPDI,1964694,XSS,1,1,1,1,1,4322326800.0,196469399.99999997,4518796200.0,80.0,100.0
APP_NLIU_1468,Rule_3_ii_Financial_Data,762902,SQL_Injection,1,1,1,1,0,2288706000.0,76290199.99999999,2364996200.0,80.0,80.0
APP_NLIU_1469,Multi_Category_SPDI,876612,,1,1,1,1,1,1753224000.0,87661199.99999999,1840885200.0,80.0,100.0
APP_NLIU_1470,Rule_3_vi_Biometric_Information,1647767,,1,1,1,1,0,3295534000.0,164776699.99999997,3460310700.0,80.0,80.0
APP_NLIU_1471,Rule_3_iii_v_Health_Medical_Records,371099,Exception_Handling_Failure,1,1,1,1,1,1001967300.0000001,37109899.99999999,1039077200.0000001,80.0,100.0
APP_NLIU_1472,Rule_3_iii_v_Health_Medical_Records,938708,,1,1,1,1,1,1877416000.0,93870799.99999999,1971286800.0,80.0,100.0
APP_NLIU_1473,Multi_Category_SPDI,549043,Exception_Handling_Failure,0,1,1,1,1,1482416100.0,164712900.0,1647129000.0,40.0,60.0
APP_NLIU_1474,Rule_3_ii_Financial_Data,1375537,,0,1,1,1,0,2751074000.0,412661100.0,3163735100.0,40.0,40.0
APP_NLIU_1475,Rule_3_ii_Financial_Data,793525,,1,1,1,1,0,1587050000.0,79352499.99999999,1666402500.0,80.0,80.0
APP_NLIU_1476,Rule_3_iii_v_Health_Medical_Records,261094,,0,1,1,1,1,522188000.0,78328200.0,600516200.0,40.0,60.0
APP_NLIU_1477,Rule_3_vi_Biometric_Information,467753,XSS,0,1,1,1,1,1029056600.0000001,140325900.0,1169382500.0,40.0,60.0
APP_NLIU_1478,Rule_3_vi_Biometric_Information,1936327,SQL_Injection,1,0,0,0,0,5808981000.0,580898100.0,6389879100.0,40.0,40.0
APP_NLIU_1479,Rule_3_vi_Biometric_Information,1338660,XSS,0,0,1,1,0,2945052000.0,568930500.0,3513982500.0,15.0,15.0
APP_NLIU_1480,Rule_3_ii_Financial_Data,704400,SQL_Injection,0,1,0,0,0,2113200000.0,264150000.0,2377350000.0,25.0,25.0
APP_NLIU_1481,Rule_3_vi_Biometric_Information,959826,XSS,1,1,1,1,0,2111617200.0000002,95982599.99999999,2207599800.0,80.0,80.0
APP_NLIU_1482,Rule_3_i_Passwords,1706578,XSS,1,1,1,0,0,3754471600.0000005,298651150.0,4053122750.0000005,65.0,65.0
APP_NLIU_1483,Rule_3_iii_v_Health_Medical_Records,1145120,Exception_Handling_Failure,0,1,1,1,1,3091824000.0,343536000.0,3435360000.0,40.0,60.0
APP_NLIU_1484,Rule_3_i_Passwords,1662301,SQL_Injection,1,1,1,1,1,4986903000.0,166230099.99999997,5153133100.0,80.0,100.0
APP_NLIU_1485,Rule_3_ii_Financial_Data,360113,SSRF,0,1,1,1,1,1008316399.9999999,108033900.0,1116350300.0,40.0,60.0
APP_NLIU_1486,Rule_3_ii_Financial_Data,1160577,XSS,1,1,1,1,0,2553269400.0,116057699.99999997,2669327100.0,80.0,80.0
APP_NLIU_1487,Rule_3_ii_Financial_Data,1141301,,0,1,1,1,1,2282602000.0,342390300.0,2624992300.0,40.0,60.0
APP_NLIU_1488,Rule_3_iii_v_Health_Medical_Records,1431504,CSRF,1,1,1,1,0,3435609600.0,143150399.99999997,3578760000.0,80.0,80.0
APP_NLIU_1489,Rule_3_ii_Financial_Data,115675,XSS,0,0,1,1,0,254485000.00000003,49161875.0,303646875.0,15.0,15.0
APP_NLIU_1490,Rule_3_ii_Financial_Data,99266,,0,0,0,1,1,198532000.0,49633000.0,248165000.0,0.0,20.0
APP_NLIU_1491,Rule_3_ii_Financial_Data,1324956,Exception_Handling_Failure,0,1,0,1,1,3577381200.0,496858500.0,4074239700.0,25.0,45.0
APP_NLIU_1492,Rule_3_ii_Financial_Data,864029,CSRF,1,1,1,1,1,2073669600.0,86402899.99999999,2160072500.0,80.0,100.0
APP_NLIU_1493,Rule_3_ii_Financial_Data,1268772,XSS,1,1,1,1,1,2791298400.0,126877199.99999997,2918175600.0,80.0,100.0
APP_NLIU_1494,Rule_3_i_Passwords,139974,SSRF,0,1,1,0,0,391927200.0,52490250.0,444417450.0,25.0,25.0
APP_NLIU_1495,Rule_3_iii_v_Health_Medical_Records,628944,,1,1,1,1,0,1257888000.0,62894399.999999985,1320782400.0,80.0,80.0
